"TreeID","species","SPlocation","Score","Date","Year","JulianDay","Girth_cm","DateRange","Start_Year","End_Year","Period"
1526,"quercus.robur","Pond field",2,"2013-05-01",2013,121,75,"2007-2015
",2007,2015,1
1527,"quercus.robur","Pond field",2,"2013-05-01",2013,121,91,"2007-2015
",2007,2015,1
1528,"quercus.robur","Pond field",2,"2009-04-14",2009,104,65,"2007-2015
",2007,2015,1
1529,"quercus.robur","Pond field",2,"2013-05-01",2013,121,45,"2007-2015
",2007,2015,1
1530,"quercus.robur","Pond field",2,"2009-04-12",2009,102,87,"2007-2015
",2007,2015,1
1530,"quercus.robur","Pond field",2,"2018-04-12",2018,102,102,"2016-2019
",2016,2019,2
1531,"quercus.robur","Pond field",2,"2011-04-08",2011,98,82,"2007-2015
",2007,2015,1
1531,"quercus.robur","Pond field",2,"2016-04-18",2016,109,97,"2016-2019
",2016,2019,2
1532,"quercus.robur","Pond field",2,"2011-04-08",2011,98,253,"2007-2015
",2007,2015,1
1532,"quercus.robur","Pond field",2,"2016-04-18",2016,109,245,"2016-2019
",2016,2019,2
1533,"quercus.robur","Pond field",2,"2011-04-06",2011,96,145,"2007-2015
",2007,2015,1
1533,"quercus.robur","Pond field",2,"2018-04-21",2018,111,272,"2016-2019
",2016,2019,2
1534,"quercus.robur","Pond field",2,"2011-03-30",2011,89,225,"2007-2015
",2007,2015,1
1535,"quercus.robur","Pond field",2,"2013-04-25",2013,115,65,"2007-2015
",2007,2015,1
1535,"quercus.robur","Pond field",2,"2018-04-12",2018,102,74,"2016-2019
",2016,2019,2
1536,"quercus.robur","Observatory ridge",2,"2013-05-09",2013,129,61,"2007-2015
",2007,2015,1
1537,"quercus.robur","Observatory ridge",2,"2011-04-12",2011,102,92,"2007-2015
",2007,2015,1
1538,"quercus.robur","Observatory ridge",2,"2011-04-08",2011,98,91,"2007-2015
",2007,2015,1
1540,"quercus.robur","Observatory ridge",2,"2013-05-01",2013,121,92,"2007-2015
",2007,2015,1
1541,"quercus.robur","Observatory ridge",2,"2011-04-10",2011,100,65,"2007-2015
",2007,2015,1
1542,"quercus.robur","Merten's acres",2,"2011-04-14",2011,104,61,"2007-2015
",2007,2015,1
1542,"quercus.robur","Merten's acres",2,"2016-05-06",2016,127,62,"2016-2019
",2016,2019,2
1543,"quercus.robur","Observatory ridge",2,"2011-04-08",2011,98,75,"2007-2015
",2007,2015,1
1543,"quercus.robur","Observatory ridge",2,"2018-04-21",2018,111,85,"2016-2019
",2016,2019,2
1544,"quercus.robur","Pond field",2,"2010-04-19",2010,109,125,"2007-2015
",2007,2015,1
1544,"quercus.robur","Pond field",2,"2016-04-18",2016,109,272,"2016-2019
",2016,2019,2
1545,"quercus.robur","Pond field",2,"2013-04-25",2013,115,210,"2007-2015
",2007,2015,1
1546,"quercus.robur","Observatory ridge",2,"2015-04-11",2015,101,119,"2007-2015
",2007,2015,1
1546,"quercus.robur","Observatory ridge",2,"2018-04-12",2018,102,125,"2016-2019
",2016,2019,2
1547,"quercus.robur","Observatory ridge",2,"2011-04-10",2011,100,62,"2007-2015
",2007,2015,1
1548,"quercus.robur","Observatory ridge",2,"2011-04-10",2011,100,102,"2007-2015
",2007,2015,1
1550,"quercus.robur","Gunnes's thicket",2,"2010-04-26",2010,116,47,"2007-2015
",2007,2015,1
1551,"quercus.robur","Gunnes's thicket",2,"2010-04-26",2010,116,121,"2007-2015
",2007,2015,1
1552,"quercus.robur","Gunnes's thicket",2,"2012-04-18",2012,109,209,"2007-2015
",2007,2015,1
1553,"quercus.robur","Gunnes's thicket",2,"2012-04-18",2012,109,84,"2007-2015
",2007,2015,1
1554,"quercus.robur","Gunnes's thicket",2,"2010-04-12",2010,102,180,"2007-2015
",2007,2015,1
1555,"quercus.robur","Gunnes's thicket",2,"2010-05-06",2010,126,88,"2007-2015
",2007,2015,1
1556,"quercus.robur","Gunnes's thicket",2,"2016-04-25",2016,116,100,"2016-2019
",2016,2019,2
1557,"quercus.robur","Gunnes's thicket",2,"2010-04-22",2010,112,90,"2007-2015
",2007,2015,1
1558,"quercus.robur","Gunnes's thicket",2,"2010-04-26",2010,116,136,"2007-2015
",2007,2015,1
1559,"quercus.robur","Gunnes's thicket",2,"2012-04-16",2012,107,110,"2007-2015
",2007,2015,1
1560,"quercus.robur","Gunnes's thicket",2,"2012-04-18",2012,109,84,"2007-2015
",2007,2015,1
1562,"quercus.robur","Gunnes's thicket",2,"2012-04-06",2012,97,198,"2007-2015
",2007,2015,1
1563,"quercus.robur","Gunnes's thicket",2,"2010-04-26",2010,116,37,"2007-2015
",2007,2015,1
1564,"quercus.robur","Gunnes's thicket",2,"2013-05-01",2013,121,40,"2007-2015
",2007,2015,1
1564,"quercus.robur","Gunnes's thicket",2,"2017-04-07",2017,97,42,"2016-2019
",2016,2019,2
1565,"quercus.robur","Gunnes's thicket",2,"2012-04-16",2012,107,82,"2007-2015
",2007,2015,1
1568,"quercus.robur","Gunnes's thicket",2,"2012-04-06",2012,97,131,"2007-2015
",2007,2015,1
1569,"quercus.robur","Gunnes's thicket",2,"2010-04-22",2010,112,198,"2007-2015
",2007,2015,1
1569,"quercus.robur","Gunnes's thicket",2,"2018-04-18",2018,108,206,"2016-2019
",2016,2019,2
1570,"quercus.robur","Gunnes's thicket",2,"2015-04-18",2015,108,175,"2007-2015
",2007,2015,1
1570,"quercus.robur","Gunnes's thicket",2,"2016-04-17",2016,108,181,"2016-2019
",2016,2019,2
1571,"quercus.robur","Gunnes's thicket",2,"2010-04-22",2010,112,264,"2007-2015
",2007,2015,1
1573,"quercus.robur","Gunnes's thicket",2,"2012-05-02",2012,123,89,"2007-2015
",2007,2015,1
1573,"quercus.robur","Gunnes's thicket",2,"2016-04-17",2016,108,98,"2016-2019
",2016,2019,2
1574,"quercus.robur","Gunnes's thicket",2,"2012-04-22",2012,113,58,"2007-2015
",2007,2015,1
1575,"quercus.robur","Gunnes's thicket",2,"2012-04-14",2012,105,130,"2007-2015
",2007,2015,1
1576,"quercus.robur","Gunnes's thicket",2,"2015-04-18",2015,108,152,"2007-2015
",2007,2015,1
1577,"quercus.robur","Gunnes's thicket",2,"2013-04-29",2013,119,160,"2007-2015
",2007,2015,1
1579,"quercus.robur","Cascade marsh",2,"2012-04-10",2012,101,65,"2007-2015
",2007,2015,1
1580,"quercus.robur","Cascade marsh",2,"2015-04-26",2015,116,72,"2007-2015
",2007,2015,1
1581,"quercus.robur","Cascade marsh",2,"2010-04-26",2010,116,20,"2007-2015
",2007,2015,1
1582,"quercus.robur","Gunnes's thicket",2,"2010-04-30",2010,120,17,"2007-2015
",2007,2015,1
1584,"quercus.robur","Cascade marsh",2,"2015-04-26",2015,116,56,"2007-2015
",2007,2015,1
1585,"quercus.robur","Cascade marsh",2,"2013-04-29",2013,119,162,"2007-2015
",2007,2015,1
1586,"quercus.robur","Cascade marsh",2,"2015-05-02",2015,122,53,"2007-2015
",2007,2015,1
1587,"quercus.robur","Cascade marsh",2,"2012-04-10",2012,101,127,"2007-2015
",2007,2015,1
1588,"quercus.robur","Cascade marsh",2,"2010-04-22",2010,112,54,"2007-2015
",2007,2015,1
1589,"quercus.robur","Cascade marsh",2,"2012-04-14",2012,105,20,"2007-2015
",2007,2015,1
1590,"quercus.robur","Cascade marsh",2,"2010-04-22",2010,112,133,"2007-2015
",2007,2015,1
1591,"quercus.robur","Cascade marsh",2,"2010-04-24",2010,114,139,"2007-2015
",2007,2015,1
1592,"quercus.robur","Cascade marsh",2,"2012-04-10",2012,101,162,"2007-2015
",2007,2015,1
1593,"quercus.robur","Cascade marsh",2,"2007-04-08",2007,98,116,"2007-2015
",2007,2015,1
1594,"quercus.robur","Cascade marsh",2,"2007-04-06",2007,96,116,"2007-2015
",2007,2015,1
1595,"quercus.robur","Cascade marsh",2,"2010-04-24",2010,114,155,"2007-2015
",2007,2015,1
1596,"quercus.robur","Cascade marsh",2,"2012-04-06",2012,97,112,"2007-2015
",2007,2015,1
1599,"quercus.robur","Cascade marsh",2,"2010-04-22",2010,112,90,"2007-2015
",2007,2015,1
1600,"quercus.robur","Cascade marsh",2,"2012-05-02",2012,123,121,"2007-2015
",2007,2015,1
1601,"quercus.robur","Cascade marsh",2,"2012-04-10",2012,101,136,"2007-2015
",2007,2015,1
1602,"quercus.robur","Cascade marsh",2,"2010-04-22",2010,112,127,"2007-2015
",2007,2015,1
1603,"quercus.robur","Cascade marsh",2,"2010-04-22",2010,112,138,"2007-2015
",2007,2015,1
1604,"quercus.robur","Cascade marsh",2,"2012-04-22",2012,113,183,"2007-2015
",2007,2015,1
1605,"quercus.robur","Cascade marsh",2,"2012-04-06",2012,97,132,"2007-2015
",2007,2015,1
1606,"quercus.robur","Cascade marsh",2,"2012-04-06",2012,97,148,"2007-2015
",2007,2015,1
1607,"quercus.robur","Cascade marsh",2,"2012-04-14",2012,105,80,"2007-2015
",2007,2015,1
1608,"quercus.robur","Cascade marsh",2,"2015-04-18",2015,108,62,"2007-2015
",2007,2015,1
1609,"quercus.robur","Cascade marsh",2,"2008-04-07",2008,98,158,"2007-2015
",2007,2015,1
1610,"quercus.robur","Cascade marsh",2,"2012-04-10",2012,101,146,"2007-2015
",2007,2015,1
1612,"quercus.robur","Cascade marsh",2,"2015-04-22",2015,112,92,"2007-2015
",2007,2015,1
1613,"quercus.robur","Cascade marsh",2,"2010-04-26",2010,116,119,"2007-2015
",2007,2015,1
1614,"quercus.robur","Cascade marsh",2,"2010-04-24",2010,114,194,"2007-2015
",2007,2015,1
1616,"quercus.robur","Cascade marsh",2,"2012-04-16",2012,107,162,"2007-2015
",2007,2015,1
1618,"quercus.robur","Gunnes's hill",2,"2011-04-09",2011,99,46,"2007-2015
",2007,2015,1
1619,"quercus.robur","Observatory copse",2,"2013-04-29",2013,119,206,"2007-2015
",2007,2015,1
1621,"quercus.robur","Observatory copse",2,"2011-04-06",2011,96,233,"2007-2015
",2007,2015,1
1623,"quercus.robur","Observatory copse",2,"2009-04-08",2009,98,230,"2007-2015
",2007,2015,1
1624,"quercus.robur","Observatory copse",2,"2011-04-10",2011,100,114,"2007-2015
",2007,2015,1
1625,"quercus.robur","Observatory copse",2,"2009-04-08",2009,98,295,"2007-2015
",2007,2015,1
1645,"quercus.robur","Observatory ridge",2,"2009-04-16",2009,106,80,"2007-2015
",2007,2015,1
1648,"quercus.robur","Observatory copse",2,"2011-04-08",2011,98,48,"2007-2015
",2007,2015,1
1649,"quercus.robur","Observatory copse",2,"2017-04-10",2017,100,80,"2016-2019
",2016,2019,2
1650,"quercus.robur","Observatory copse",2,"2013-04-29",2013,119,72,"2007-2015
",2007,2015,1
1651,"quercus.robur","Cascade marsh",2,"2010-04-14",2010,104,276,"2007-2015
",2007,2015,1
1651,"quercus.robur","Cascade marsh",2,"2018-04-18",2018,108,272,"2016-2019
",2016,2019,2
1652,"quercus.robur","Cascade marsh",2,"2012-04-18",2012,109,192,"2007-2015
",2007,2015,1
1653,"quercus.robur","Cascade marsh",2,"2012-04-04",2012,95,189,"2007-2015
",2007,2015,1
1654,"quercus.robur","Cascade marsh",2,"2010-04-18",2010,108,218,"2007-2015
",2007,2015,1
1655,"quercus.robur","Cascade marsh",2,"2012-04-10",2012,101,131,"2007-2015
",2007,2015,1
1656,"quercus.robur","Cascade marsh",2,"2012-04-16",2012,107,100,"2007-2015
",2007,2015,1
1657,"quercus.robur","Cascade marsh",2,"2012-04-18",2012,109,162,"2007-2015
",2007,2015,1
1658,"quercus.robur","Cascade marsh",2,"2012-04-08",2012,99,218,"2007-2015
",2007,2015,1
1659,"quercus.robur","Cascade marsh",2,"2012-04-04",2012,95,193,"2007-2015
",2007,2015,1
1660,"quercus.robur","Cascade marsh",2,"2012-04-20",2012,111,148,"2007-2015
",2007,2015,1
1662,"quercus.robur","Elm slope",2,"2009-04-17",2009,107,72,"2007-2015
",2007,2015,1
1662,"quercus.robur","Elm slope",2,"2018-04-20",2018,110,82,"2016-2019
",2016,2019,2
1663,"quercus.robur","Elm slope",2,"2011-04-09",2011,99,129,"2007-2015
",2007,2015,1
1665,"quercus.robur","Gunnes's hill",2,"2011-04-05",2011,95,178,"2007-2015
",2007,2015,1
1666,"quercus.robur","Gunnes's hill",2,"2013-04-28",2013,118,93,"2007-2015
",2007,2015,1
1667,"quercus.robur","Elm slope",2,"2012-04-04",2012,95,59,"2007-2015
",2007,2015,1
1667,"quercus.robur","Elm slope",2,"2017-04-10",2017,100,66,"2016-2019
",2016,2019,2
1668,"quercus.robur","Elm slope",2,"2011-04-11",2011,101,98,"2007-2015
",2007,2015,1
1669,"quercus.robur","Elm slope",2,"2011-04-11",2011,101,42,"2007-2015
",2007,2015,1
1670,"quercus.robur","Elm slope",2,"2017-04-13",2017,103,110,"2016-2019
",2016,2019,2
1671,"quercus.robur","Elm slope",2,"2011-04-03",2011,93,134,"2007-2015
",2007,2015,1
1672,"quercus.robur","Elm slope",2,"2013-04-24",2013,114,111,"2007-2015
",2007,2015,1
1673,"quercus.robur","Elm slope",2,"2009-04-15",2009,105,136,"2007-2015
",2007,2015,1
1674,"quercus.robur","Elm slope",2,"2013-04-28",2013,118,88,"2007-2015
",2007,2015,1
1674,"quercus.robur","Elm slope",2,"2016-04-18",2016,109,97,"2016-2019
",2016,2019,2
1675,"quercus.robur","Observatory ridge",2,"2011-04-14",2011,104,67,"2007-2015
",2007,2015,1
1676,"quercus.robur","Observatory ridge",2,"2011-04-10",2011,100,67,"2007-2015
",2007,2015,1
1677,"quercus.robur","Observatory ridge",2,"2015-04-29",2015,119,71,"2007-2015
",2007,2015,1
1677,"quercus.robur","Observatory ridge",2,"2017-04-15",2017,105,67,"2016-2019
",2016,2019,2
1678,"quercus.robur","Observatory ridge",2,"2011-04-10",2011,100,71,"2007-2015
",2007,2015,1
1679,"quercus.robur","Observatory ridge",2,"2012-03-26",2012,86,86,"2007-2015
",2007,2015,1
1679,"quercus.robur","Observatory ridge",2,"2016-04-24",2016,115,90,"2016-2019
",2016,2019,2
1680,"quercus.robur","Observatory ridge",2,"2011-04-08",2011,98,100,"2007-2015
",2007,2015,1
1681,"quercus.robur","Merten's acres",2,"2009-04-14",2009,104,124,"2007-2015
",2007,2015,1
1682,"quercus.robur","Merten's acres",2,"2013-04-25",2013,115,124,"2007-2015
",2007,2015,1
1683,"quercus.robur","Merten's acres",2,"2010-04-21",2010,111,59,"2007-2015
",2007,2015,1
1683,"quercus.robur","Merten's acres",2,"2016-05-06",2016,127,59,"2016-2019
",2016,2019,2
1684,"quercus.robur","Observatory ridge",2,"2011-04-10",2011,100,120,"2007-2015
",2007,2015,1
1685,"quercus.robur","Observatory ridge",2,"2011-04-08",2011,98,74,"2007-2015
",2007,2015,1
1686,"quercus.robur","Observatory ridge",2,"2013-04-29",2013,119,109,"2007-2015
",2007,2015,1
1687,"quercus.robur","Observatory ridge",2,"2013-05-01",2013,121,137,"2007-2015
",2007,2015,1
1688,"quercus.robur","Observatory ridge",2,"2011-04-10",2011,100,128,"2007-2015
",2007,2015,1
1689,"quercus.robur","Observatory ridge",2,"2011-04-10",2011,100,152,"2007-2015
",2007,2015,1
1690,"quercus.robur","Observatory ridge",2,"2011-04-06",2011,96,219,"2007-2015
",2007,2015,1
1690,"quercus.robur","Observatory ridge",2,"2016-04-14",2016,105,231,"2016-2019
",2016,2019,2
1691,"quercus.robur","Observatory ridge",2,"2011-04-14",2011,104,118,"2007-2015
",2007,2015,1
1692,"quercus.robur","Observatory ridge",2,"2011-04-08",2011,98,77,"2007-2015
",2007,2015,1
1693,"quercus.robur","Observatory ridge",2,"2011-04-06",2011,96,105,"2007-2015
",2007,2015,1
1694,"quercus.robur","Observatory ridge",2,"2009-04-14",2009,104,72,"2007-2015
",2007,2015,1
1695,"quercus.robur","Observatory ridge",2,"2011-04-06",2011,96,113,"2007-2015
",2007,2015,1
1696,"quercus.robur","Observatory ridge",2,"2013-04-25",2013,115,74,"2007-2015
",2007,2015,1
1697,"quercus.robur","Observatory ridge",2,"2012-04-02",2012,93,50,"2007-2015
",2007,2015,1
1697,"quercus.robur","Observatory ridge",2,"2017-04-11",2017,101,48,"2016-2019
",2016,2019,2
1698,"quercus.robur","Observatory ridge",2,"2013-05-07",2013,127,62,"2007-2015
",2007,2015,1
1699,"quercus.robur","Observatory ridge",2,"2013-04-25",2013,115,112,"2007-2015
",2007,2015,1
1700,"quercus.robur","Observatory ridge",2,"2013-05-05",2013,125,80,"2007-2015
",2007,2015,1
1701,"quercus.robur","Merten's acres",2,"2011-04-10",2011,100,97,"2007-2015
",2007,2015,1
1702,"quercus.robur","Merten's acres",2,"2012-04-06",2012,97,72,"2007-2015
",2007,2015,1
1702,"quercus.robur","Merten's acres",2,"2016-04-18",2016,109,71,"2016-2019
",2016,2019,2
1703,"quercus.robur","Merten's acres",2,"2009-04-18",2009,108,79,"2007-2015
",2007,2015,1
1704,"quercus.robur","Merten's acres",2,"2011-04-10",2011,100,87,"2007-2015
",2007,2015,1
1705,"quercus.robur","Merten's acres",2,"2009-04-22",2009,112,63,"2007-2015
",2007,2015,1
1706,"quercus.robur","Merten's acres",2,"2013-05-01",2013,121,58,"2007-2015
",2007,2015,1
1707,"quercus.robur","Merten's acres",2,"2015-04-21",2015,111,86,"2007-2015
",2007,2015,1
1707,"quercus.robur","Merten's acres",2,"2017-04-10",2017,100,144,"2016-2019
",2016,2019,2
1708,"quercus.robur","Observatory ridge",2,"2009-04-22",2009,112,45,"2007-2015
",2007,2015,1
1709,"quercus.robur","Observatory ridge",2,"2011-04-16",2011,106,37,"2007-2015
",2007,2015,1
1710,"quercus.robur","Merten's acres",2,"2009-04-28",2009,118,52,"2007-2015
",2007,2015,1
1711,"quercus.robur","Merten's acres",2,"2011-04-08",2011,98,592,"2007-2015
",2007,2015,1
1712,"quercus.robur","Merten's acres",2,"2013-05-07",2013,127,47,"2007-2015
",2007,2015,1
1713,"quercus.robur","Merten's acres",2,"2009-04-20",2009,110,43,"2007-2015
",2007,2015,1
1714,"quercus.robur","Merten's acres",2,"2013-04-25",2013,115,115,"2007-2015
",2007,2015,1
1715,"quercus.robur","Reactor",2,"2013-04-29",2013,119,77,"2007-2015
",2007,2015,1
1715,"quercus.robur","Reactor",2,"2016-04-18",2016,109,87,"2016-2019
",2016,2019,2
1716,"quercus.robur","Reactor",2,"2013-04-29",2013,119,110,"2007-2015
",2007,2015,1
1717,"quercus.robur","Reactor",2,"2013-04-25",2013,115,141,"2007-2015
",2007,2015,1
1718,"quercus.robur","Reactor",2,"2013-05-01",2013,121,120,"2007-2015
",2007,2015,1
1719,"quercus.robur","Reactor",2,"2010-04-19",2010,109,72,"2007-2015
",2007,2015,1
1719,"quercus.robur","Reactor",2,"2017-04-11",2017,101,73,"2016-2019
",2016,2019,2
1720,"quercus.robur","Reactor",2,"2009-04-10",2009,100,67,"2007-2015
",2007,2015,1
1721,"quercus.robur","Reactor",2,"2013-04-29",2013,119,133,"2007-2015
",2007,2015,1
1722,"quercus.robur","Reactor",2,"2009-04-10",2009,100,106,"2007-2015
",2007,2015,1
1722,"quercus.robur","Reactor",2,"2016-04-18",2016,109,115,"2016-2019
",2016,2019,2
1727,"quercus.robur","Reactor",2,"2013-04-27",2013,117,117,"2007-2015
",2007,2015,1
1728,"quercus.robur","Reactor",2,"2011-04-04",2011,94,182,"2007-2015
",2007,2015,1
1728,"quercus.robur","Reactor",2,"2017-04-22",2017,112,154,"2016-2019
",2016,2019,2
1729,"quercus.robur","Reactor",2,"2013-05-01",2013,121,137,"2007-2015
",2007,2015,1
1730,"quercus.robur","Reactor",2,"2011-04-08",2011,98,137,"2007-2015
",2007,2015,1
1731,"quercus.robur","Reactor",2,"2012-04-06",2012,97,115,"2007-2015
",2007,2015,1
1731,"quercus.robur","Reactor",2,"2017-04-10",2017,100,127,"2016-2019
",2016,2019,2
1732,"quercus.robur","Reactor",2,"2016-04-24",2016,115,545,"2016-2019
",2016,2019,2
1733,"quercus.robur","Reactor",2,"2011-04-10",2011,100,49,"2007-2015
",2007,2015,1
1734,"quercus.robur","Reactor",2,"2013-04-25",2013,115,95,"2007-2015
",2007,2015,1
1735,"quercus.robur","Reactor",2,"2013-04-29",2013,119,79,"2007-2015
",2007,2015,1
1736,"quercus.robur","Squash court",2,"2016-04-18",2016,109,289,"2016-2019
",2016,2019,2
1737,"quercus.robur","Workshops",2,"2016-04-18",2016,109,530,"2016-2019
",2016,2019,2
1738,"quercus.robur","Gunnes's thicket",2,"2012-04-06",2012,97,127,"2007-2015
",2007,2015,1
1739,"quercus.robur","Cascade marsh",2,"2012-04-16",2012,107,121,"2007-2015
",2007,2015,1
1740,"quercus.robur","Reactor",2,"2012-04-02",2012,93,133,"2007-2015
",2007,2015,1
1740,"quercus.robur","Reactor",2,"2016-04-18",2016,109,135,"2016-2019
",2016,2019,2
1741,"quercus.robur","Reactor",2,"2009-04-12",2009,102,126,"2007-2015
",2007,2015,1
1741,"quercus.robur","Reactor",2,"2018-04-17",2018,107,135,"2016-2019
",2016,2019,2
1742,"quercus.robur","Reactor",2,"2013-05-01",2013,121,68,"2007-2015
",2007,2015,1
1744,"quercus.robur","Reactor",2,"2011-04-10",2011,100,70,"2007-2015
",2007,2015,1
1745,"quercus.robur","Reactor",2,"2011-04-10",2011,100,38,"2007-2015
",2007,2015,1
1746,"quercus.robur","Reactor",2,"2013-05-01",2013,121,75,"2007-2015
",2007,2015,1
1746,"quercus.robur","Reactor",2,"2016-04-24",2016,115,75,"2016-2019
",2016,2019,2
1747,"quercus.robur","Reactor",2,"2013-05-01",2013,121,28,"2007-2015
",2007,2015,1
1748,"quercus.robur","Reactor",2,"2010-05-01",2010,121,47,"2007-2015
",2007,2015,1
1748,"quercus.robur","Reactor",2,"2018-04-21",2018,111,45,"2016-2019
",2016,2019,2
1749,"quercus.robur","Reactor",2,"2013-04-25",2013,115,45,"2007-2015
",2007,2015,1
1749,"quercus.robur","Reactor",2,"2016-04-18",2016,109,41,"2016-2019
",2016,2019,2
1750,"quercus.robur","Reactor",2,"2013-05-05",2013,125,68,"2007-2015
",2007,2015,1
1751,"quercus.robur","Reactor",2,"2013-04-25",2013,115,199,"2007-2015
",2007,2015,1
1752,"quercus.robur","Reactor",2,"2013-04-29",2013,119,111,"2007-2015
",2007,2015,1
1753,"quercus.robur","Reactor",2,"2013-04-25",2013,115,250,"2007-2015
",2007,2015,1
1754,"quercus.robur","Reactor",2,"2009-04-12",2009,102,175,"2007-2015
",2007,2015,1
1755,"quercus.robur","Reactor",2,"2009-04-16",2009,106,60,"2007-2015
",2007,2015,1
1756,"quercus.robur","Reactor",2,"2013-05-01",2013,121,172,"2007-2015
",2007,2015,1
1757,"quercus.robur","Reactor",2,"2011-04-10",2011,100,110,"2007-2015
",2007,2015,1
1758,"quercus.robur","Reactor",2,"2013-04-29",2013,119,150,"2007-2015
",2007,2015,1
1759,"quercus.robur","Reactor",2,"2011-04-10",2011,100,121,"2007-2015
",2007,2015,1
1759,"quercus.robur","Reactor",2,"2018-04-21",2018,111,184,"2016-2019
",2016,2019,2
1760,"quercus.robur","Observatory ridge",2,"2013-05-01",2013,121,86,"2007-2015
",2007,2015,1
1761,"quercus.robur","Observatory ridge",2,"2018-04-17",2018,107,346,"2016-2019
",2016,2019,2
1762,"quercus.robur","Observatory ridge",2,"2013-04-25",2013,115,84,"2007-2015
",2007,2015,1
1763,"quercus.robur","Observatory ridge",2,"2013-04-25",2013,115,89,"2007-2015
",2007,2015,1
1763,"quercus.robur","Observatory ridge",2,"2017-04-15",2017,105,87,"2016-2019
",2016,2019,2
1765,"quercus.robur","Cascade marsh",2,"2012-04-10",2012,101,166,"2007-2015
",2007,2015,1
1766,"quercus.robur","Cascade marsh",2,"2007-04-06",2007,96,129,"2007-2015
",2007,2015,1
